"Steer","Gear","RPM","Speed","Distance","Min RPM","Max speed","Radius"
-0.300,2.000,8500.000,115.383,2465.071,5359.570,159.194,69.008
-0.300,3.000,9000.000,157.983,2465.071,4047.620,159.194,69.008
-0.299,1.000,8500.000,75.661,1978.173,2094.400,125.220,49.444
-0.299,2.000,8500.000,115.417,2466.171,5358.860,159.264,69.039
-0.299,3.000,9000.000,158.004,2466.171,4049.560,159.264,69.039
-0.298,1.000,8500.000,75.684,1978.353,2094.400,125.231,49.446
-0.298,2.000,8500.000,115.470,2467.301,5363.240,159.335,69.070
-0.298,3.000,8500.000,158.023,2467.565,4052.070,159.743,69.302
-0.298,4.000,8000.000,156.035,2467.565,4366.980,159.743,69.302
-0.297,1.000,8500.000,75.706,1978.539,2094.400,125.237,49.446
-0.297,2.000,8500.000,115.552,2468.482,5362.410,159.405,69.101
-0.297,3.000,8500.000,158.042,2469.080,4054.010,159.840,69.348
-0.297,4.000,8000.000,156.057,2469.080,4370.730,159.840,69.348
-0.296,1.000,8500.000,75.728,1978.758,2094.400,125.250,49.450
-0.296,2.000,8500.000,115.607,2469.625,5361.620,159.476,69.133
-0.296,3.000,8500.000,158.057,2470.561,4055.960,159.937,69.394
-0.296,4.000,8000.000,156.076,2470.561,4373.510,159.937,69.394
-0.295,1.000,8500.000,75.751,1978.980,2094.400,125.259,49.453
-0.295,2.000,8500.000,115.661,2470.769,5360.790,159.547,69.165
-0.295,3.000,8500.000,158.070,2472.043,4057.920,160.034,69.439
-0.295,4.000,8000.000,156.090,2472.043,4376.240,160.034,69.439
-0.294,1.000,8500.000,75.774,1979.176,2094.400,125.268,49.455
-0.294,2.000,8500.000,115.387,2471.907,5360.010,159.617,69.195
-0.294,3.000,8500.000,158.082,2473.518,4059.860,160.131,69.486
-0.294,4.000,8000.000,156.105,2473.518,4368.730,160.131,69.486
-0.293,1.000,8500.000,75.796,1979.259,2094.400,125.268,49.454
-0.293,2.000,8500.000,115.441,2473.055,5359.760,159.688,69.227
-0.293,3.000,8500.000,158.108,2475.005,4061.810,160.228,69.532
-0.293,4.000,8000.000,156.134,2475.005,4371.490,160.228,69.532
-0.292,1.000,8500.000,75.818,1979.611,2094.400,125.300,49.466
-0.292,2.000,8500.000,115.560,2474.292,5358.980,159.759,69.259
-0.292,3.000,8500.000,158.117,2476.585,4063.750,160.326,69.578
-0.292,4.000,8000.000,156.147,2476.585,4376.480,160.326,69.578
-0.291,1.000,8500.000,75.841,1980.475,2094.400,125.360,49.499
-0.291,2.000,8500.000,115.578,2475.390,5358.640,159.830,69.291
-0.291,3.000,8500.000,158.138,2478.024,4065.700,160.424,69.624
-0.291,4.000,8000.000,156.171,2478.024,4378.000,160.424,69.624
-0.290,1.000,8500.000,75.863,1980.924,2094.400,125.371,49.506
-0.290,2.000,8500.000,115.635,2476.546,5357.830,159.901,69.323
-0.290,3.000,8500.000,158.160,2479.521,4067.640,160.522,69.670
-0.290,4.000,8000.000,156.196,2479.521,4381.820,160.522,69.670
-0.289,1.000,8500.000,75.886,1981.004,2094.400,125.375,49.506
-0.289,2.000,8500.000,115.692,2477.702,5356.970,159.973,69.355
-0.289,3.000,8500.000,158.180,2481.017,4069.580,160.619,69.717
-0.289,4.000,8000.000,156.219,2481.017,4384.680,160.619,69.717
-0.288,1.000,8500.000,75.908,1981.188,2094.400,125.384,49.512
-0.288,2.000,8500.000,115.755,2478.868,5354.450,160.044,69.387
-0.288,3.000,8500.000,158.199,2482.529,4071.550,160.717,69.764
-0.288,4.000,8000.000,156.241,2482.529,4387.730,160.717,69.764
-0.287,1.000,8500.000,75.931,1981.411,2094.400,125.395,49.516
-0.287,2.000,8500.000,115.478,2480.004,5353.510,160.116,69.418
-0.287,3.000,8500.000,158.217,2484.010,4073.110,160.816,69.811
-0.287,4.000,8000.000,156.263,2484.010,4377.590,160.816,69.811
-0.286,1.000,8500.000,75.383,1981.654,2094.400,125.408,49.523
-0.286,2.000,8500.000,115.619,2481.244,5350.040,160.187,69.450
-0.286,3.000,8500.000,158.239,2485.596,4041.750,160.914,69.857
-0.286,4.000,8000.000,156.287,2485.596,4383.270,160.914,69.857
-0.285,1.000,8500.000,75.406,1981.890,2094.400,125.420,49.520
-0.285,2.000,8500.000,115.690,2482.424,5349.080,160.259,69.483
-0.285,3.000,8500.000,158.254,2487.126,4043.420,161.012,69.904
-0.285,4.000,8000.000,156.306,2487.126,4386.570,161.012,69.904
-0.284,1.000,8500.000,75.428,1982.086,2094.400,125.425,49.525
-0.284,2.000,8500.000,115.752,2483.598,5351.440,160.331,69.515
-0.284,3.000,8500.000,158.267,2488.645,4045.140,161.111,69.949
-0.284,4.000,8000.000,156.322,2488.645,4389.640,161.111,69.949
-0.283,1.000,8500.000,75.450,1982.237,2094.400,125.436,49.529
-0.283,2.000,8500.000,115.812,2484.766,5347.430,160.403,69.546
-0.283,3.000,8500.000,158.301,2490.162,4046.860,161.209,69.996
-0.283,4.000,8000.000,156.359,2490.162,4392.610,161.209,69.996
-0.282,1.000,8500.000,75.472,1982.471,2094.400,125.447,49.534
-0.282,2.000,8500.000,115.886,2485.957,5346.390,160.475,69.580
-0.282,3.000,8500.000,158.310,2491.701,4049.620,161.308,70.043
-0.282,4.000,8000.000,156.373,2491.701,4397.070,161.308,70.043
-0.281,1.000,8500.000,75.495,1982.686,2094.400,125.461,49.540
-0.281,2.000,8500.000,115.589,2487.080,5348.660,160.547,69.613
-0.281,3.000,8500.000,158.318,2493.172,4051.530,161.407,70.093
-0.281,4.000,8000.000,156.384,2493.172,4387.050,161.407,70.093
-0.280,1.000,8500.000,75.517,1982.941,2094.400,125.474,49.547
-0.280,2.000,8500.000,115.648,2488.250,5348.510,160.619,69.644
-0.280,3.000,8500.000,158.349,2494.694,4053.990,161.506,70.138
-0.280,4.000,8000.000,156.418,2494.694,4389.910,161.506,70.138
-0.279,1.000,8500.000,75.539,1983.129,2094.400,125.482,49.551
-0.279,2.000,8500.000,115.704,2489.421,5347.370,160.692,69.677
-0.279,3.000,8500.000,158.352,2496.215,4055.700,161.605,70.184
-0.279,4.000,8000.000,156.425,2496.215,4392.680,161.605,70.184
-0.278,1.000,8500.000,75.562,1983.417,2094.400,125.499,49.558
-0.278,2.000,8500.000,115.786,2490.633,5346.200,160.764,69.710
-0.278,3.000,8500.000,158.382,2497.778,4057.400,161.704,70.216
-0.278,4.000,8000.000,156.459,2497.778,4396.300,161.704,70.216
-0.277,1.000,8500.000,75.584,1983.621,2094.400,125.509,49.561
-0.277,2.000,8500.000,115.844,2491.809,5345.010,160.837,69.742
-0.277,3.000,8500.000,158.410,2499.308,4060.290,161.803,70.271
-0.277,4.000,8000.000,156.490,2499.308,4399.150,161.803,70.271
-0.276,1.000,8500.000,75.606,1983.912,2094.400,125.526,49.567
-0.276,2.000,8500.000,115.900,2492.985,5344.900,160.909,69.775
-0.276,3.000,8500.000,158.408,2500.832,4061.990,161.903,70.322
-0.276,4.000,8000.000,156.492,2500.832,4401.940,161.903,70.322
-0.275,1.000,8500.000,75.629,1984.104,2094.400,125.534,49.571
-0.275,2.000,8500.000,115.957,2494.166,5343.650,160.982,69.808
-0.275,3.000,8500.000,158.434,2502.369,4062.460,162.003,70.369
-0.275,4.000,8000.000,156.519,2502.369,4404.730,162.003,70.369
-0.274,1.000,8500.000,75.651,1984.319,2094.400,125.547,49.579
-0.274,2.000,8500.000,116.029,2495.365,5342.400,161.056,69.842
-0.274,3.000,8500.000,158.459,2503.923,4064.180,162.103,70.419
-0.274,4.000,8000.000,156.547,2503.923,4409.130,162.103,70.419
-0.273,1.000,8500.000,75.673,1984.547,2094.400,125.565,49.581
-0.273,2.000,8500.000,115.765,2496.551,5341.740,161.129,69.874
-0.273,3.000,8500.000,158.457,2505.460,4065.900,162.202,70.464
-0.273,4.000,8000.000,156.549,2505.460,4399.180,162.202,70.464
-0.272,1.000,8500.000,75.696,1984.869,2094.400,125.576,49.591
-0.272,2.000,8500.000,115.824,2497.736,5339.440,161.202,69.908
-0.272,3.000,8500.000,158.479,2507.004,4067.610,162.303,70.513
-0.272,4.000,8000.000,156.574,2507.004,4402.760,162.303,70.513
-0.271,1.000,8500.000,75.718,1985.072,2094.400,125.587,49.597
-0.271,2.000,8500.000,115.884,2498.924,5339.310,161.275,69.942
-0.271,3.000,8500.000,158.501,2508.550,4069.330,162.403,70.562
-0.271,4.000,8000.000,156.599,2508.550,4405.670,162.403,70.562
-0.270,1.000,8500.000,75.741,1985.321,2094.400,125.600,49.608
-0.270,2.000,8500.000,115.948,2500.124,5338.560,161.349,69.975
-0.270,3.000,8500.000,158.522,2510.109,4071.230,162.503,70.609
-0.270,4.000,8000.000,156.624,2510.109,4408.780,162.503,70.609
-0.269,1.000,8500.000,75.763,1985.516,2094.400,125.610,49.606
-0.269,2.000,8500.000,116.008,2501.320,5337.270,161.423,70.008
-0.269,3.000,8500.000,158.543,2511.660,4072.920,162.603,70.656
-0.269,4.000,8000.000,156.647,2511.660,4411.710,162.603,70.656
-0.268,1.000,8500.000,75.786,1985.720,2094.400,125.618,49.616
-0.268,2.000,8500.000,116.067,2502.513,5335.970,161.496,70.042
-0.268,3.000,8500.000,158.562,2513.212,4074.610,162.704,70.704
-0.268,4.000,8000.000,156.670,2513.212,4414.600,162.704,70.704
-0.267,1.000,8500.000,75.808,1986.152,2094.400,125.645,49.631
-0.267,2.000,8500.000,116.123,2503.707,5334.640,161.570,70.076
-0.267,3.000,8500.000,158.580,2514.764,4076.310,162.805,70.752
-0.267,4.000,8000.000,156.691,2514.764,4417.420,162.805,70.752
-0.266,1.000,8500.000,75.831,1986.351,2094.400,125.656,49.634
-0.266,2.000,8500.000,115.864,2504.914,5333.290,161.644,70.109
-0.266,3.000,8500.000,158.601,2516.334,4072.330,162.906,70.801
-0.266,4.000,8000.000,156.715,2516.334,4408.530,162.906,70.801
-0.265,1.000,8500.000,75.853,1986.553,2094.400,125.665,49.634
-0.265,2.000,8500.000,115.928,2506.121,5331.910,161.718,70.143
-0.265,3.000,8500.000,158.617,2517.902,4074.060,163.007,70.848
-0.265,4.000,8000.000,156.735,2517.902,4411.610,163.007,70.848
-0.264,1.000,8500.000,75.875,1986.775,2094.400,125.676,49.671
-0.264,2.000,8500.000,115.991,2507.329,5328.790,161.792,70.177
-0.264,3.000,8500.000,158.633,2519.470,4075.950,163.108,70.897
-0.264,4.000,8000.000,156.754,2519.470,4414.530,163.108,70.897
-0.263,1.000,8500.000,75.898,1987.078,2094.400,125.693,49.811
-0.263,2.000,8500.000,116.062,2508.548,5329.350,161.867,70.212
-0.263,3.000,8500.000,158.648,2521.050,4077.680,163.210,70.945
-0.263,4.000,8000.000,156.773,2521.050,4417.740,163.210,70.945
-0.262,1.000,8500.000,75.920,1987.271,2094.400,125.703,49.630
-0.262,2.000,8500.000,116.129,2509.764,5417.650,161.941,70.246
-0.262,3.000,8500.000,158.661,2522.628,4079.430,163.311,70.994
-0.262,4.000,8000.000,156.789,2522.628,4420.810,163.311,70.994
-0.261,1.000,8500.000,75.943,1987.505,2094.400,125.716,49.646
-0.261,2.000,8500.000,116.174,2510.950,5416.230,162.016,70.280
-0.261,3.000,8500.000,158.708,2524.182,4081.720,163.413,71.041
-0.261,4.000,8000.000,156.839,2524.182,4423.340,163.413,71.041
-0.260,1.000,8500.000,75.966,1987.691,2094.400,125.726,49.659
-0.260,2.000,8500.000,116.230,2512.158,5412.910,162.091,70.314
-0.260,3.000,8500.000,158.719,2525.751,4083.600,163.515,71.091
-0.260,4.000,8000.000,156.854,2525.751,4427.490,163.515,71.091
-0.259,1.000,8500.000,75.988,1987.917,2094.400,125.737,49.665
-0.259,2.000,8500.000,116.290,2513.369,5411.390,162.166,70.349
-0.259,3.000,8500.000,158.728,2527.327,4085.350,163.617,71.140
-0.259,4.000,8000.000,156.867,2527.327,4430.450,163.617,71.140
-0.258,1.000,8500.000,76.011,1988.073,2094.400,125.742,49.665
-0.258,2.000,8500.000,116.356,2514.593,5409.870,162.241,70.383
-0.258,3.000,8500.000,158.737,2528.911,4087.080,163.719,71.187
-0.258,4.000,8000.000,156.880,2528.911,4433.630,163.719,71.187
-0.257,1.000,8500.000,76.034,1988.709,2094.400,125.784,49.695
-0.257,2.000,8500.000,116.074,2515.789,5408.340,162.316,70.418
-0.257,3.000,8500.000,158.787,2530.476,4088.800,163.821,71.237
-0.257,4.000,8000.000,156.932,2530.476,4422.600,163.821,71.237
-0.256,1.000,8500.000,76.056,1988.865,2094.400,125.793,49.700
-0.256,2.000,8500.000,116.138,2517.015,5406.230,162.392,70.453
-0.256,3.000,8500.000,158.794,2532.071,4092.710,163.924,71.286
-0.256,4.000,8000.000,156.943,2532.071,4425.860,163.924,71.286
-0.255,1.000,8500.000,76.079,1989.094,2094.400,125.804,49.705
-0.255,2.000,8500.000,116.201,2518.241,5404.630,162.467,70.488
-0.255,3.000,8500.000,158.799,2533.661,4094.410,164.026,71.334
-0.255,4.000,8000.000,156.952,2533.661,4428.570,164.026,71.334
-0.254,1.000,8500.000,76.101,1989.298,2094.400,125.813,49.711
-0.254,2.000,8500.000,116.283,2519.495,5402.990,162.543,70.523
-0.254,3.000,8500.000,158.847,2535.278,4096.100,164.129,71.383
-0.254,4.000,8000.000,157.002,2535.278,4432.220,164.129,71.383
-0.253,1.000,8500.000,76.124,1989.534,2094.400,125.825,49.719
-0.253,2.000,8500.000,116.339,2520.717,5401.240,162.619,70.558
-0.253,3.000,8500.000,158.849,2536.869,4096.680,164.232,71.433
-0.253,4.000,8000.000,157.008,2536.869,4436.400,164.232,71.433
-0.252,1.000,8500.000,76.147,1989.747,2094.400,125.844,49.729
-0.252,2.000,8500.000,116.397,2521.940,5400.520,162.695,70.593
-0.252,3.000,8500.000,158.851,2538.458,4098.390,164.335,71.482
-0.252,4.000,8000.000,157.014,2538.458,4439.280,164.335,71.482
-0.251,1.000,8500.000,76.170,1990.026,2094.400,125.852,49.734
-0.251,2.000,8500.000,116.469,2523.183,5398.840,162.771,70.628
-0.251,3.000,8500.000,158.896,2540.075,4100.100,164.439,71.531
-0.251,4.000,8000.000,157.062,2540.075,4442.400,164.439,71.531
-0.250,1.000,8500.000,76.192,1990.237,2094.400,125.863,49.741
-0.250,2.000,8500.000,116.536,2524.428,5397.090,162.847,70.664
-0.250,3.000,8500.000,158.897,2541.689,4101.800,164.542,71.581
-0.250,4.000,8000.000,157.066,2541.689,4445.760,164.542,71.581
-0.249,1.000,8500.000,76.215,1990.441,2094.400,125.871,49.747
-0.249,2.000,8500.000,116.597,2525.664,5398.050,162.924,70.699
-0.249,3.000,8500.000,158.940,2543.298,4103.690,164.646,71.631
-0.249,4.000,8000.000,157.113,2543.298,4448.790,164.646,71.631
-0.248,1.000,8500.000,76.237,1990.844,2094.400,125.896,49.762
-0.248,2.000,8500.000,116.319,2526.882,5396.260,163.000,70.735
-0.248,3.000,8500.000,158.941,2544.885,4105.510,164.749,71.681
-0.248,4.000,8000.000,157.118,2544.885,4437.240,164.749,71.681
-0.247,1.000,8500.000,76.260,1991.052,2094.400,125.907,49.769
-0.247,2.000,8500.000,116.385,2528.129,5394.420,163.077,70.771
-0.247,3.000,8500.000,158.939,2546.506,4109.900,164.853,71.730
-0.247,4.000,8000.000,157.119,2546.506,4440.230,164.853,71.730
-0.246,1.000,8500.000,76.283,1991.275,2094.400,125.920,49.777
-0.246,2.000,8500.000,116.448,2529.374,5392.530,163.154,70.807
-0.246,3.000,8500.000,158.981,2548.124,4111.620,164.958,71.781
-0.246,4.000,8000.000,157.164,2548.124,4443.160,164.958,71.781
-0.245,1.000,8500.000,76.306,1991.498,2094.400,125.930,49.783
-0.245,2.000,8500.000,116.529,2530.649,5390.710,163.231,70.843
-0.245,3.000,8500.000,158.979,2549.773,4113.390,165.062,71.830
-0.245,4.000,8000.000,157.166,2549.773,4446.940,165.062,71.830
-0.244,1.000,8500.000,76.328,1991.811,2094.400,125.947,49.794
-0.244,2.000,8500.000,116.588,2531.893,5388.790,163.308,70.879
-0.244,3.000,8500.000,159.020,2551.389,4114.090,165.167,71.881
-0.244,4.000,8000.000,157.210,2551.389,4451.080,165.167,71.881
-0.243,1.000,8500.000,76.351,1992.018,2094.400,125.958,49.801
-0.243,2.000,8500.000,116.656,2533.153,5386.860,163.386,70.916
-0.243,3.000,8500.000,159.013,2553.019,4117.470,165.271,71.933
-0.243,4.000,8000.000,157.207,2553.019,4454.310,165.271,71.933
-0.242,1.000,8500.000,76.374,1992.262,2094.400,125.974,49.812
-0.242,2.000,8500.000,116.724,2534.415,5384.890,163.463,70.952
-0.242,3.000,8500.000,159.055,2554.660,4118.230,165.376,71.983
-0.242,4.000,8000.000,157.252,2554.660,4457.620,165.376,71.983
-0.241,1.000,8500.000,76.397,1992.497,2094.400,125.984,49.819
-0.241,2.000,8500.000,116.786,2535.670,5382.900,163.541,70.989
-0.241,3.000,8500.000,159.096,2556.294,4120.020,165.481,72.034
-0.241,4.000,8000.000,157.296,2556.294,4460.540,165.481,72.034
-0.240,1.000,8500.000,76.420,1992.762,2094.400,125.998,49.828
-0.240,2.000,8500.000,116.519,2536.942,5380.890,163.619,71.026
-0.240,3.000,8500.000,159.093,2557.944,4121.760,165.586,72.089
-0.240,4.000,8000.000,157.297,2557.944,4449.950,165.586,72.089
-0.239,1.000,8500.000,76.442,1992.994,2094.400,126.010,49.836
-0.239,2.000,8500.000,116.575,2538.195,5378.880,163.697,71.063
-0.239,3.000,8500.000,159.132,2559.574,4123.520,165.692,72.145
-0.239,4.000,8000.000,157.339,2559.574,4452.810,165.692,72.145
-0.238,1.000,8500.000,76.465,1993.202,2094.400,126.023,49.845
-0.238,2.000,8500.000,116.633,2539.456,5376.840,163.776,71.100
-0.238,3.000,8500.000,159.120,2561.214,4125.010,165.798,72.352
-0.238,4.000,8000.000,157.331,2561.214,4455.880,165.798,72.352
-0.237,1.000,8500.000,76.488,1993.403,2094.400,126.031,49.851
-0.237,2.000,8500.000,116.713,2540.746,5376.710,163.854,71.137
-0.237,3.000,8500.000,159.161,2562.886,4126.530,165.904,72.220
-0.237,4.000,8000.000,157.375,2562.886,4459.470,165.904,72.220
-0.236,1.000,8500.000,76.511,1993.631,2094.400,126.042,49.860
-0.236,2.000,8500.000,116.776,2542.016,5374.610,163.932,71.174
-0.236,3.000,8500.000,159.200,2564.537,4128.010,166.010,72.281
-0.236,4.000,8000.000,157.417,2564.537,4463.730,166.010,72.281
-0.235,1.000,8500.000,76.534,1993.855,2094.400,126.053,49.867
-0.235,2.000,8500.000,116.848,2543.301,5372.730,164.011,71.212
-0.235,3.000,8500.000,159.186,2566.192,4129.620,166.116,72.332
-0.235,4.000,8000.000,157.408,2566.192,4466.990,166.116,72.332
-0.234,1.000,8500.000,76.557,1993.948,2094.400,126.051,49.873
-0.234,2.000,8500.000,116.917,2544.587,5370.540,164.090,71.250
-0.234,3.000,8500.000,159.225,2567.861,4131.100,166.223,72.384
-0.234,4.000,8000.000,157.450,2567.861,4470.350,166.223,72.384
-0.233,1.000,8500.000,76.580,1994.726,2094.400,126.118,49.907
-0.233,2.000,8500.000,116.966,2545.843,5368.390,164.170,71.288
-0.233,3.000,8500.000,159.260,2569.499,4132.880,166.329,72.435
-0.233,4.000,8000.000,157.488,2569.499,4472.940,166.329,72.435
-0.232,1.000,8500.000,76.603,1995.248,2094.400,126.138,49.923
-0.232,2.000,8500.000,116.670,2547.089,5366.180,164.249,71.326
-0.232,3.000,8500.000,159.243,2571.128,4134.410,166.436,72.488
-0.232,4.000,8000.000,157.476,2571.128,4460.090,166.436,72.488
-0.231,1.000,8500.000,76.626,1995.398,2094.400,126.147,49.930
-0.231,2.000,8500.000,116.738,2548.380,5363.910,164.329,71.364
-0.231,3.000,8500.000,159.280,2572.802,4136.000,166.543,72.540
-0.231,4.000,8000.000,157.516,2572.802,4464.140,166.543,72.540
-0.230,1.000,8500.000,76.649,1995.622,2094.400,126.158,49.941
-0.230,2.000,8500.000,116.802,2549.670,5361.630,164.408,71.405
-0.230,3.000,8500.000,159.317,2574.462,4137.540,166.650,72.591
-0.230,4.000,8000.000,157.555,2574.462,4467.320,166.650,72.591
-0.229,1.000,8500.000,76.672,1995.858,2094.400,126.173,49.977
-0.229,2.000,8500.000,116.867,2550.961,5359.340,164.488,71.443
-0.229,3.000,8500.000,159.353,2576.139,4137.970,166.758,72.643
-0.229,4.000,8000.000,157.594,2576.139,4470.500,166.758,72.643
-0.228,1.000,8500.000,76.695,1996.075,2094.400,126.178,49.942
-0.228,2.000,8500.000,116.947,2552.280,5357.000,164.568,71.488
-0.228,3.000,8500.000,159.333,2577.843,4139.580,166.866,72.695
-0.228,4.000,8000.000,157.579,2577.843,4474.300,166.866,72.695
-0.227,1.000,8500.000,76.718,1996.282,2094.400,126.192,49.960
-0.227,2.000,8500.000,117.017,2553.586,5354.640,164.648,71.533
-0.227,3.000,8500.000,159.369,2579.533,4141.450,166.973,72.747
-0.227,4.000,8000.000,157.618,2579.533,4478.910,166.973,72.747
-0.226,1.000,8500.000,76.741,1996.535,2094.400,126.205,49.972
-0.226,2.000,8500.000,117.095,2554.902,5352.240,164.729,71.578
-0.226,3.000,8500.000,159.406,2581.242,4143.880,167.082,72.800
-0.226,4.000,8000.000,157.658,2581.242,4482.580,167.082,72.800
-0.225,1.000,8500.000,76.764,1996.811,2094.400,126.219,49.983
-0.225,2.000,8500.000,117.163,2556.211,5349.820,164.810,72.121
-0.225,3.000,8500.000,159.440,2582.937,4142.690,167.190,72.852
-0.225,4.000,8000.000,157.696,2582.937,4485.930,167.190,72.852
-0.224,1.000,8500.000,76.787,1997.022,2094.400,126.230,49.993
-0.224,2.000,8500.000,116.865,2557.499,5347.380,164.891,71.590
-0.224,3.000,8500.000,159.418,2584.612,4147.090,167.299,72.905
-0.224,4.000,8000.000,157.679,2584.612,4474.410,167.299,72.905
-0.223,1.000,8500.000,76.810,1997.315,2094.400,126.247,50.005
-0.223,2.000,8500.000,116.929,2558.809,5344.940,164.972,71.645
-0.223,3.000,8500.000,159.451,2586.300,4148.820,167.408,72.958
-0.223,4.000,8000.000,157.716,2586.300,4477.610,167.408,72.958
-0.222,1.000,8500.000,76.833,1997.548,2094.400,126.258,50.015
-0.222,2.000,8500.000,117.008,2560.143,5344.300,165.053,71.691
-0.222,3.000,8500.000,159.486,2588.027,4150.380,167.517,73.011
-0.222,4.000,8000.000,157.755,2588.027,4481.360,167.517,73.011
-0.221,1.000,8500.000,76.856,1997.766,2094.400,126.268,50.024
-0.221,2.000,8500.000,117.076,2561.460,5341.970,165.135,71.734
-0.221,3.000,8500.000,159.519,2589.738,4152.100,167.626,73.064
-0.221,4.000,8000.000,157.791,2589.738,4484.680,167.626,73.064
-0.220,1.000,8500.000,76.879,1998.123,2094.400,126.290,50.040
-0.220,2.000,8500.000,117.150,2562.789,5339.460,165.216,71.776
-0.220,3.000,8500.000,159.488,2591.454,4153.830,167.736,73.117
